first_name,last_name,price,above_100
Jennifer,Marks,214.1225675,False
Sara,Scott,63.33845737,False
Dr.,Richard,10.26357238,False
Justin,Williams,98.36518333,False
Richard,White,246.0778952,False
Amber,Haynes,92.71470824,False
Dale,Cunningham,185.2340192,False
Gina,Anderson,180.9704856,False
Amber,Gonzalez,104.2042807,False
Kathleen,Flynn,225.2048309,False
Brian,Contreras,133.7247424,False
Brittney,Cannon,237.0273387,False
Penny,Smith,119.7774211,False
Tanya,Barajas,154.115135,False
Valerie,Thompson,181.9900267,False
Ashley,Frost,55.18371181,False
Sean,Deleon,281.0247667,False
Samantha,Rasmussen,167.5538871,False
Gary,Hicks,268.5825967,False
Mr.,David,122.1682647,False
Mary,Preston,120.0993495,False
Kelly,Key,275.1606173,False
Tracy,Preston,214.1876986,False
Erica,Weber,28.0296417,False
Amanda,Campbell,179.5773151,False
Tiffany,Keller,55.7058622,False
Pamela,Marshall,103.1498794,False
Dawn,Miranda,66.16407449,False
Anna,Butler,57.16781141,False
Christopher,Martin,16.54291044,False
Vincent,Martin,169.3623968,False
Mason,George,258.5268771,False
Marissa,Avery,275.7309335,False
Maurice,Morgan,257.1985604,False
Sonia,Lopez,207.2481926,False
Mark,Richards,187.8888075,False
Norma,Smith,243.070089,False
Brandy,Villanueva,210.421182,False
David,Stevens,217.3939597,False
Alexis,Kim,273.4334913,False
Roy,Russo,149.82268,False
Tony,Crawford,109.7616456,False
Carolyn,Richardson,100.4691933,False
Alan,Reyes,6.140652941,False
Courtney,Jensen,142.1727598,False
Randy,Sullivan,75.73432253,False
Ryan,Love,148.0630009,False
Kathy,Valenzuela,173.5408457,False
Erica,Pruitt,212.5520785,False
Natalie,Flores,47.71141376,False
Eileen,Thomas,34.08037038,False
Kimberly,Thompson,231.9040724,False
Suzanne,Hernandez,106.889458,False
William,Hopkins,115.8133347,False
Martin,Compton,86.43104415,False
Eric,Hicks,144.1125724,False
Madeline,Preston,277.7087797,False
Mary,Carroll,283.9518427,False
Holly,Skinner,119.6838428,False
Lawrence,Jones,6.607550303,False
Tina,Norton,184.8126069,False
April,Jones,43.87704629,False
Jessica,Gutierrez,168.4927971,False
Hayley,Gibson,10.51878784,False
Jessica,Riggs,120.5747683,False
Denise,Peterson,162.2819289,False
Jerry,Brown,268.8242106,False
Margaret,Frazier,254.8209469,False
Ricky,Johnson,100.2511703,False
Mrs.,Sara,3.931396765,False
Samuel,Reynolds,1.321601458,False
Andrew,Foley,110.3610057,False
Anthony,Gross,104.4300506,False
Lee,Barker,216.3364217,False
Amanda,Li,258.3560628,False
Stephanie,Davis,246.1360667,False
Don,Rose,185.0807171,False
Bradley,Gibson,44.37564058,False
Heidi,Ortiz,72.5676395,False
Malik,Clark,172.803059,False
Nicole,Henderson,188.4701057,False
Katie,Merritt,93.32190104,False
Michelle,Hall,235.5891307,False
Amanda,Martinez,109.8451354,False
Kenneth,Cortez,43.35799481,False
Cindy,Lin,191.9161242,False
Christopher,Lucas,149.0145447,False
Veronica,Sloan,122.0150809,False
Duane,Alvarez,206.1329996,False
James,Lee,241.7417132,False
Christopher,Meza,155.0057081,False
Nathaniel,Miller,244.6580051,False
Tracy,Brown,90.74709889,False
Mariah,Cervantes,52.08510319,False
Joshua,Jones,293.8213216,False
Brenda,Jones,264.2708843,False
Jennifer,Booker,12.02511321,False
Seth,Castaneda,10.92646812,False
Rachel,Kennedy,161.6721103,False
Susan,Smith,2.813093506,False
Jordan,Barnes,71.62466448,False
Brenda,Turner,288.0150336,False
James,Stanley,83.01264324,False
Matthew,Brown,24.27117954,False
Christian,Little,42.7509127,False
Thomas,Valenzuela,140.6010983,False
Philip,Hughes,265.8403027,False
Gary,Curry,276.4037536,False
Andrea,Morrison,268.3671771,False
Norma,Jenkins,257.8816286,False
Jill,Ortiz,168.3387905,False
Jessica,Howell,55.09699628,False
James,Henderson,163.5006988,False
Nicholas,Thomas,204.0773565,False
Stephanie,White,166.833234,False
Christopher,Greene,36.14365972,False
James,Palmer,118.0771682,False
Christine,Cantrell,211.4962787,False
Christopher,Lopez,17.11683357,False
Sandra,Cook,67.45307209,False
Pedro,Dunn,116.3981006,False
Cassandra,Gallagher,82.99376863,False
Daniel,Guzman,202.3914416,False
Michael,Hunt,19.63313083,False
Leslie,Preston,232.9674767,False
Crystal,Valdez,36.96034311,False
Luis,Saunders,136.6896047,False
Samantha,Golden,18.25944943,False
Brian,Woods,207.7238054,False
Jay,Parker,53.42922382,False
Janet,Fleming,160.5078275,False
Lance,Williams,2.170543081,False
Rebecca,Brooks,228.4791343,False
Sara,Oliver,208.4079644,False
Megan,Hickman,165.1104102,False
Raymond,Davis,217.32736,False
Krystal,Miller,219.3866908,False
Brian,Christian,197.1047485,False
Stephen,Doyle,75.62902184,False
Carl,Taylor,271.8752715,False
Kathleen,Peterson,279.1604721,False
Teresa,Mcintosh,204.471543,False
Ashley,Hill,221.4989596,False
Andrew,Jacobs,226.5094836,False
Jeffery,Turner,172.146738,False
Christian,Peterson,229.5509836,False
Jason,Burgess,288.1309467,False
Crystal,Herrera,95.15394812,False
Brenda,Dean,252.0255026,False
Kathleen,Allen,148.1759137,False
Julie,Suarez,126.6045221,False
William,Lee,219.7081508,False
Paige,Sanders,14.77249308,False
Devin,Bates,152.2274338,False
Patricia,Olsen,110.1679882,False
Becky,Hernandez,222.2333333,False
Marie,Lamb,40.27252313,False
Nathan,Flores,101.8936459,False
Brandon,Gonzalez,60.52303081,False
John,Henderson,248.4076042,False
Samuel,Bell,92.53696137,False
Chase,Reed,71.9476409,False
Timothy,Nichols,227.970889,False
Mitchell,Owen,153.7919479,False
Amy,Baker,36.80578714,False
Duane,Gomez,244.0834338,False
Ashley,Caldwell,130.8171695,False
Maria,Hampton,288.5692027,False
Kathy,Schneider,42.12818501,False
Christopher,Johnson,160.177871,False
Alison,Rojas,294.6816429,False
Susan,Valdez,60.26333489,False
David,Frank,163.051206,False
Jason,Conway,139.2688476,False
Nathan,Reid,233.0631577,False
Amy,Klein,35.59591008,False
Victoria,Johnson,46.62876129,False
Sara,Adams,124.1548865,False
Charles,Reid,63.79578805,False
Angela,Davis,266.9483443,False
Brittany,Nicholson,39.77148045,False
William,Dunn,225.412815,False
Jon,James,11.05366645,False
Heather,Boyle,234.2114192,False
Martin,Robinson,45.61899672,False
Lindsay,Brewer,152.2561172,False
Christopher,Mitchell,122.2296097,False
Renee,Martin,103.8007634,False
Nathaniel,Kelly,278.6711932,False
Jesus,Martinez,1.741610191,False
Mark,Kim,260.9460802,False
Kimberly,Mccullough,175.7063953,False
Kevin,Richardson,233.3962134,False
Kim,Kramer,159.7285379,False
Shelly,Warren,223.9957527,False
Keith,Parker,165.2856722,False
Rebecca,Pearson,34.08557462,False
Thomas,Turner,102.5115671,False
Ernest,Blake,279.7736437,False
Kimberly,Aguilar,254.503909,False
Mr.,Parker,105.0988489,False
Patricia,Jordan,293.1542586,False
Edward,Pearson,186.5174652,False
Thomas,Guzman,35.01257377,False
Christina,Lewis,276.7217628,False
Nicole,Green,173.7777278,False
Sandra,Ayers,203.8614101,False
Kimberly,Gould,116.9645689,False
Cory,Johnson,290.1908301,False
Lisa,Butler,33.22539775,False
Stephanie,Gomez,134.8962191,False
Dennis,Figueroa,293.5063554,False
Michelle,Spencer,296.9458364,False
Austin,Zuniga,189.9701356,False
Sarah,Mora,152.0602036,False
Mr.,David,222.4466494,False
Regina,Smith,104.488275,False
John,Gardner,90.71613517,False
Melissa,Levy,101.5050273,False
Brandon,Powell,12.1046252,False
Vanessa,Alvarez,160.5638252,False
Michael,Wu,26.41273072,False
Jenny,Fox,289.1982327,False
Elizabeth,Cole,111.4431733,False
Justin,Holmes,279.0448103,False
Steve,Carey,266.7866531,False
Ryan,Miller,240.0594432,False
Alvin,Blair,212.2618704,False
John,Pearson,106.2357684,False
Marcus,Mejia,164.1050274,False
Antonio,Simon,103.8962515,False
Maria,Mccall,244.0777072,False
Linda,Robinson,33.16893391,False
Emily,Rodriguez,124.8103967,False
Dr.,Samantha,68.09438499,False
Johnny,Clark,11.42250221,False
Brandon,Hanson,129.2842923,False
Dana,Mcclain,127.6452244,False
Christine,Ramos,94.47688435,False
Lisa,Holloway,220.8854738,False
Melissa,Gibson,166.7242068,False
Michael,Fernandez,200.3551632,False
Karen,Woods,153.6317697,False
Kimberly,Stone,235.9922733,False
Alexander,Cook,214.5809698,False
Adam,Jones,66.05270665,False
Michelle,Hale,160.332909,False
Dawn,Perez,221.7845339,False
Michael,Smith,269.7764571,False
Pamela,Willis,258.6407833,False
Tracy,Coleman,65.24906648,False
Amanda,Jones,61.84863952,False
Alexis,Bradford,184.4562198,False
Eric,Elliott,272.0600434,False
Richard,Tucker,2.106609758,False
Elizabeth,Andersen,7.886266805,False
Rhonda,White,221.1733665,False
Annette,Kaufman,200.003827,False
Kenneth,Brown,260.5486352,False
Joshua,Brown,151.7365522,False
Monique,Thompson,229.1693307,False
Tammy,Anderson,246.6641717,False
Robert,Foster,23.9205959,False
Destiny,Lutz,93.7962228,False
Phillip,White,252.4260402,False
Jeffrey,Reeves,237.8640463,False
Michelle,Dodson,25.13036482,False
Brandy,Allen,141.1964105,False
Stephanie,Decker,188.2798449,False
Deborah,Carter,157.0933645,False
Donna,Lloyd,129.2668984,False
Jason,Brown,179.5356747,False
Michelle,Keller,255.2075003,False
Loretta,Haynes,26.40453589,False
Ryan,Vaughn,174.7084888,False
Dan,Smith,33.04343359,False
Alex,Brown,231.2045332,False
Ethan,Lee,22.86368908,False
Jose,Martinez,72.80481604,False
Stacey,Yates,196.3324196,False
Alejandra,Strickland,238.5211626,False
Paula,Gregory,63.86627777,False
Joseph,Lozano,288.2552215,False
Mr.,Dean,291.9138486,False
Sue,Lee,229.6867408,False
Anna,Long,282.5645113,False
Madison,Richardson,231.6005976,False
Kelly,Buchanan,190.7070828,False
Robert,Brown,216.259389,False
Felicia,Sawyer,137.9030061,False
Julian,Edwards,150.3449245,False
David,Salazar,77.45842821,False
Annette,Watson,76.7825944,False
Joshua,Williams,177.5164745,False
Daniel,Yoder,119.2342859,False
Daniel,Nelson,98.27456386,False
Gary,White,271.019816,False
Jason,Campbell,273.3106244,False
Elizabeth,Watson,86.42236772,False
Kenneth,Wright,182.4366238,False
Robert,Perez,239.5851297,False
David,Clark,23.0325238,False
Beverly,Leon,106.1063763,False
Dr.,Robert,50.0234143,False
James,Thomas,86.77348735,False
Derrick,Wells,181.4218065,False
Devin,Neal,86.96007678,False
Linda,Baker,147.1263919,False
Amanda,Ray,137.8128328,False
Bruce,Williams,71.30022792,False
Amy,Castillo,249.5469844,False
Kyle,Turner,161.1618002,False
Steven,Mason,111.8827068,False
Kimberly,Kelly,240.4231917,False
Melissa,Ellis,98.58946201,False
Kelli,Olson,237.5734494,False
Mark,Mcmillan,214.1569316,False
Erin,Bautista,77.6242888,False
Joseph,Holt,84.95214506,False
Dean,Foster,275.7451504,False
Luis,Smith,232.2317515,False
Nicholas,Hughes,119.2977956,False
Alexis,Marshall,135.4593376,False
Nathan,Jones,156.5333442,False
Debra,Jordan,96.86625469,False
Billy,Rose,13.66865285,False
Amber,Stephens,288.2365496,False
Sandra,Williamson,58.32246701,False
Mikayla,Wiggins,171.0312758,False
Wesley,Lowery,71.51598238,False
Brandon,Cruz,268.4069694,False
Tracy,York,133.9126496,False
Jessica,Adams,169.2223021,False
Diana,Flores,140.9103144,False
Anthony,Brooks,56.34749333,False
Joan,Cruz,153.9731859,False
Lauren,Ray,235.5282522,False
Becky,Reid,222.1800929,False
Robert,Fisher,174.6666517,False
Christopher,Clark,206.7775415,False
Leah,Palmer,82.10118057,False
Erin,Campbell,223.7648021,False
Michael,Smith,190.5819912,False
Carolyn,Gonzalez,35.19868853,False
Evan,Jackson,250.4831534,False
Corey,Mitchell,229.272452,False
Wesley,Shaw,78.19470358,False
Angela,Lopez,123.473429,False
Mariah,Jones,7.586662029,False
Melissa,Yates,191.7388305,False
Pamela,Boyd,42.57642339,False
Chad,Hill,237.3886818,False
Dalton,Marshall,44.79388508,False
Megan,Davis,185.4160533,False
Jay,Hunt,11.93981724,False
Craig,Brady,114.0308021,False
James,Cooper,162.9563775,False
Timothy,Cabrera,246.8016085,False
Jeremy,Lewis,3.085548783,False
Justin,Kemp,238.3356701,False
Sean,Roach,288.9094841,False
Jeffery,Steele,116.5865443,False
Albert,Sellers,70.52448058,False
Jennifer,Snyder,252.1510533,False
John,Scott,54.0948882,False
Gabrielle,Brown,125.2778312,False
Devon,Ramsey,151.3679071,False
Linda,Palmer,259.9650837,False
Laura,Vargas,19.47538112,False
Felicia,Stewart,271.3900354,False
Jennifer,Garza,288.0417712,False
Antonio,Lewis,26.06155907,False
Andrew,Nielsen,249.5687264,False
Lindsay,Carpenter,84.75981129,False
Chris,Stewart,75.24103915,False
Robert,Moore,263.4141129,False
Timothy,Ray,141.8626914,False
Scott,Day,198.0654936,False
Nathaniel,Armstrong,20.87450709,False
Amanda,Brown,212.9058973,False
Larry,Wilson,182.0331257,False
Joshua,Thompson,69.44828294,False
Kim,Howell,36.96354785,False
Kristin,Lindsey,64.39004043,False
Erin,Flowers,193.6398263,False
Samuel,Anderson,262.2680717,False
Jennifer,Burke,274.3026974,False
Kelly,Douglas,34.36564262,False
Nancy,Marshall,267.3828578,False
Jorge,Johnson,116.1714636,False
Amy,French,165.8016929,False
Virginia,Chambers,89.89633639,False
Mary,Pollard,158.0790313,False
Edward,Norris,26.97375079,False
Deborah,Bailey,234.6758898,False
Jennifer,Jones,165.0022525,False
Sonya,Griffith,138.6171528,False
Patrick,Gallagher,104.1610535,False
Jonathan,Miller,98.37584933,False
Heather,Ballard,284.5814233,False
Andre,Manning,194.9905545,False
Ashley,Soto,79.2445099,False
Dr.,Elizabeth,269.4168408,False
Patricia,Young,130.6553075,False
Marisa,Campbell,84.44272785,False
Timothy,Davis,171.1168554,False
Mitchell,Ibarra,161.7834286,False
Chelsea,Chen,36.22563908,False
Paul,Taylor,69.55631424,False
Henry,Roach,1.959007179,False
Thomas,Mcclain,299.1307739,False
Dennis,Williams,275.2683661,False
Paul,Stein,102.8911782,False
Susan,Christensen,37.48220654,False
Crystal,Brown,16.57201119,False
Crystal,Lowe,144.5014692,False
Brian,Baker,74.18584275,False
Molly,Fischer,10.65318304,False
Karen,Morton,126.9280583,False
Mark,Green,123.1451656,False
Karen,Davis,108.2090437,False
Joanna,Figueroa,187.2572904,False
Paula,Barker,102.0455125,False
Adam,White,23.99088409,False
Melinda,Fitzpatrick,295.4867362,False
Joseph,Perry,81.57617561,False
Victoria,Moore,228.8735816,False
Heather,Herman,61.0629953,False
Timothy,Clark,146.9213215,False
Nathaniel,Wells,20.65123885,False
Cindy,Pitts,60.39039483,False
Travis,Johnson,98.5076599,False
Nichole,Townsend,245.1680542,False
Jessica,Allen,137.7334625,False
Charles,Wright,99.76504328,False
Laura,Lopez,7.703221405,False
Julie,Castillo,211.5372125,False
Robert,Young,267.4230523,False
Randy,Bauer,54.47848217,False
Joel,Webb,254.011257,False
Christopher,Bright,229.0627694,False
Maria,Reyes,245.7685786,False
Christopher,Larson,255.8959554,False
Evan,Richardson,199.7802439,False
Brittany,Salinas,106.0009251,False
Theodore,Schultz,66.3966506,False
Allen,Hall,248.783453,False
Mark,Bailey,146.1999589,False
Ashley,Barton,184.837686,False
Melissa,Reid,164.9964809,False
Kevin,Frazier,188.9327571,False
Jacqueline,Russell,182.9477248,False
Jeremy,Davidson,238.4692929,False
Vincent,Taylor,19.99434316,False
Daniel,Alexander,257.703959,False
Katherine,Brooks,16.25110869,False
Donna,Malone,263.6211952,False
Sarah,Carlson,155.112039,False
Stephen,Stafford,86.76268915,False
Molly,Grant,114.8491929,False
Vanessa,Chase,7.770786949,False
Katrina,Miller,247.2659961,False
Karen,Hancock,282.6177794,False
Raymond,Brooks,204.8726848,False
Amanda,Reynolds,90.21503715,False
Sandra,Marquez,138.1701187,False
Eric,Gregory,24.92979482,False
Mary,Allen,255.2531379,False
Michael,Santos,193.4995193,False
Ronnie,Ali,229.6159426,False
Mr.,Jeff,114.6760877,False
John,Richardson,207.195461,False
Reginald,Barnes,46.8780625,False
Joseph,Beasley,298.3722237,False
Kyle,Brown,106.8841519,False
Ruth,Ballard,299.9455478,False
Michael,Bradley,203.917107,False
Derek,Sandoval,143.0956665,False
Kayla,Brown,123.1057042,False
Rodney,Harrison,118.4162955,False
Whitney,Sims,284.5855067,False
Carly,Wagner,212.8393181,False
Brett,House,193.7238018,False
Robert,Weaver,109.6290182,False
Steve,Gonzalez,146.1933084,False
David,Fisher,290.1779819,False
Leonard,King,24.0939262,False
Beth,Martinez,23.52767675,False
Elizabeth,Lewis,173.6053214,False
Nicole,Small,159.8582487,False
Anthony,Cline,250.2882021,False
Spencer,Ware,159.5202685,False
Willie,Erickson,116.3402762,False
Brent,Moore,155.6385418,False
Maria,Hunt,285.7458256,False
Robert,Howard,174.4724454,False
Katherine,Smith,96.91551318,False
Mrs.,Andrea,143.0006511,False
Nathan,Crane,83.56558574,False
Dr.,Douglas,85.5223837,False
Mariah,Garrison,192.7734629,False
Dennis,Perez,138.2202857,False
Veronica,Berry,248.7978665,False
Kristine,Holland,248.5495161,False
Daniel,Nguyen,282.2088346,False
Kelly,Gregory,159.7472068,False
Shawn,Brown,181.3796777,False
Danielle,George,274.2446679,False
Tiffany,Brown,276.1991426,False
Alice,Freeman,137.1583738,False
Daniel,Brown,112.7636937,False
Jessica,Hopkins,122.3518376,False
April,Bryant,266.6719848,False
Christopher,Miller,158.2431072,False
Duane,Smith,195.3278749,False
Madeline,Sandoval,121.1743498,False
Dr.,Victoria,3.666987419,False
Paul,Davis,252.5040028,False
Robert,Dickerson,11.98827381,False
Kevin,Lambert,4.531036969,False
Sheila,Morton,170.343201,False
Leonard,Martinez,93.22430955,False
Melanie,Dennis,209.669112,False
Melissa,Cline,107.4820325,False
Timothy,Williams,258.0104815,False
Kimberly,Anderson,87.97839743,False
Sarah,Simmons,244.2757279,False
Michael,Bryan,233.2848903,False
Peter,Lopez,140.0412394,False
Philip,Oliver,21.30464474,False
Sara,Hodges,277.3543759,False
Richard,Hicks,73.36766831,False
Michael,Brown,37.87051913,False
Destiny,Roy,223.4763302,False
Kimberly,Baker,80.46348769,False
Jamie,Higgins,69.03028233,False
Preston,Ferguson,221.4249566,False
Rachel,Montgomery,29.08534279,False
Rebecca,Walls,215.2717793,False
Mr.,Matthew,238.6680373,False
Thomas,Forbes,72.71031133,False
Caitlin,Shelton,220.3252086,False
Robert,Stephens,3.606464206,False
Jennifer,Lin,192.9587531,False
Diana,Carney,97.78448666,False
Kevin,Mayo,51.803837,False
Nicholas,West,16.2045173,False
Mitchell,Kelley,13.07861103,False
Andre,Boyd,253.5211663,False
James,Knight,22.56984826,False
Andrew,Lee,70.51262949,False
David,Clay,236.9824129,False
Craig,Mitchell,166.2891034,False
Jennifer,Evans,2.977011972,False
Scott,Schroeder,236.1997291,False
Kathleen,Gallagher,291.677987,False
Benjamin,Davis,51.11857044,False
Luis,Mathis,299.1938817,False
Rachel,Thomas,161.3312866,False
Erin,Henry,11.73608077,False
Daniel,Chen,254.1665472,False
Katie,Parker,13.94906194,False
Melissa,Robinson,205.8781089,False
Samuel,Dalton,14.08357426,False
Nicole,Jones,51.59257197,False
James,Baker,170.9273169,False
Amanda,Hopkins,200.6433574,False
Eric,Rodriguez,103.935463,False
Rebecca,Gallagher,221.5435451,False
Paul,Daniels,232.54837,False
Stephanie,Green,2.663967786,False
Beth,Stone,35.23893288,False
Paul,King,188.565175,False
Lauren,Kelly,13.00123524,False
Laura,Pierce,16.16340439,False
Heather,Bennett,255.1741149,False
Joshua,King,107.3590127,False
Jasmine,Flores,289.7696566,False
Sarah,Chandler,55.24485998,False
Denise,Miller,158.8641339,False
Randy,Moyer,125.9683245,False
Megan,Perry,287.0921961,False
David,Weber,140.9446241,False
Michael,Hoffman,145.2717633,False
Amy,Townsend,217.5922091,False
Martin,Larson,171.9356768,False
Savannah,Hampton,245.2155175,False
Amanda,Chavez,4.068803173,False
Tina,Campos,292.1002,False
Crystal,Blake,227.6330391,False
Beth,Morales,229.9794474,False
Mark,Johnson,177.5476557,False
Emily,Kramer,249.9598475,False
Scott,Jackson,200.6486534,False
Kayla,Stanley,39.11623892,False
Heather,Combs,75.68140908,False
Samantha,Watson,209.2371767,False
John,Taylor,162.383985,False
Kristen,Waller,203.3026259,False
Robert,Chang,59.64579395,False
Elizabeth,Berry,48.18828909,False
Leslie,Estes,160.479494,False
Joseph,Wilson,265.8405526,False
Austin,Ramirez,212.7036289,False
Amanda,Evans,148.0328505,False
Stephanie,Martinez,167.4969941,False
Trevor,Valenzuela,233.3832548,False
Jaime,Perez,142.8424681,False
Randy,Stone,126.8086391,False
Elizabeth,Delgado,287.0605845,False
Anthony,Scott,103.2864364,False
Cody,Johnson,170.0586264,False
Bryan,Hall,260.9082222,False
Sergio,Day,276.6420591,False
Nicole,Wiggins,65.95568043,False
Kathleen,Turner,262.1049741,False
Joshua,Holland,299.5158411,False
Jessica,Miller,124.4215151,False
Alex,Moore,142.418239,False
Julie,Boyd,39.18863723,False
Tara,Barnes,128.8918058,False
Heather,Brown,186.7113016,False
Michelle,Gutierrez,46.66502067,False
Tiffany,Brown,45.12432917,False
Alicia,Todd,205.8706229,False
Annette,Morris,17.24911997,False
Lindsey,Hines,117.8079689,False
Logan,Watkins,52.1715902,False
John,Harmon,154.808761,False
Alexis,Williams,223.4977047,False
Andrea,Oliver,115.6428501,False
Darrell,Smith,57.00665127,False
Patrick,Hendrix,9.994643513,False
Matthew,Bruce,257.3743579,False
Steven,Ortiz,227.2720735,False
Jimmy,Navarro,164.9602355,False
Anthony,Friedman,17.753192,False
Michael,Barrett,39.21052339,False
Catherine,Taylor,55.50357069,False
John,Ross,226.0656937,False
Michael,Austin,67.81751254,False
Troy,Warren,111.3394845,False
Alicia,Ruiz,164.6026773,False
Dana,Santos,295.9934887,False
Christian,Porter,145.4184193,False
Emily,Ramos,63.74626361,False
Lisa,Marquez,227.0754835,False
Sergio,Hughes,240.3088336,False
Angela,Fischer,44.62116994,False
Lance,Weaver,23.27390372,False
Dawn,Ward,201.1261376,False
Norman,Simpson,219.3829512,False
Suzanne,Haas,268.8430172,False
Lisa,Craig,32.20190241,False
Joseph,Summers,234.3983114,False
Carl,Decker,29.47284095,False
Sandra,Pollard,206.4794457,False
Cameron,Nielsen,160.9221115,False
Frank,Jones,95.72477062,False
James,Jordan,298.5896987,False
Destiny,Rojas,89.6838838,False
Lisa,Clark,273.5127708,False
Lori,Valdez,111.5501182,False
Danny,Lewis,224.4037909,False
Jennifer,Martin,87.64623687,False
Richard,Bauer,164.2209518,False
Alicia,Ferrell,169.3028425,False
Grant,Hall,.558640768,False
Elizabeth,Hill,237.8971597,False
Jacqueline,Brown,267.5073581,False
Tiffany,Barron,185.2634793,False
Arthur,Chandler,226.5972173,False
Mark,Bowman,180.1064676,False
Dr.,Shannon,131.2304203,False
Kelly,Johnson,124.1633799,False
Brian,Contreras,60.52315419,False
John,Dixon,183.4615101,False
Tamara,Wilson,5.006903718,False
Christina,Bishop,197.7689034,False
Jennifer,Smith,169.7637516,False
Denise,Clark,270.0765365,False
Ms.,Angela,194.5922004,False
Amy,Mills,132.6708938,False
Stephanie,Spears,128.7858904,False
Alexandra,Lawrence,112.3894586,False
Joe,Powell,18.98297458,False
Matthew,Diaz,124.6120874,False
Joshua,Sanchez,147.1338779,False
Joseph,Herring,262.3721841,False
Billy,Riley,141.1891526,False
Cheryl,Crosby,128.6964315,False
Jeanne,Brown,79.06627536,False
Rebecca,Clarke,174.5418573,False
Ronald,Hudson,240.1683659,False
Derek,Wolf,136.9987139,False
Jennifer,Lee,168.4130662,False
Dr.,Courtney,205.9871436,False
Kevin,Boyd,276.0430518,False
Christopher,Harrell,47.54869596,False
Terri,Schultz,95.12922836,False
Jonathan,Brooks,113.4023205,False
Gregory,Yoder,66.72888226,False
Tammy,Welch,243.6807885,False
Jennifer,Doyle,125.0829471,False
Michelle,Moore,139.8526401,False
Mr.,Matthew,31.24445141,False
Valerie,Bishop,141.0465529,False
Olivia,Moore,182.7722633,False
Rachel,Lynch,11.16873089,False
Victoria,Carroll,100.400948,False
Richard,Duffy,192.8278578,False
Harold,Rowe,4.973566675,False
Jasmine,Bailey,240.1984741,False
Victoria,Goodman,157.2129033,False
Christopher,Frost,51.7746098,False
Michael,Larsen,119.9341108,False
Robert,Coffey,100.3104595,False
Carolyn,Harmon,132.2465755,False
Jared,Garrison,176.7205943,False
Susan,Burton,71.54482097,False
Bryan,Patton,6.517783303,False
Mr.,Kyle,47.95291873,False
Jeremy,Davis,196.8809063,False
Kevin,Bryant,119.266223,False
James,Harrington,153.6600926,False
Christina,Weaver,158.4753706,False
Robert,Kennedy,169.2943627,False
Richard,Jarvis,114.6925576,False
Aaron,Ford,266.565379,False
Donna,Franklin,212.0073437,False
Angela,Martinez,97.13919381,False
Michael,Anderson,56.30656726,False
Charles,Stevens,146.5272063,False
Dr.,Christopher,176.6365117,False
Melanie,Francis,148.6238107,False
Kevin,Johnson,57.07758117,False
Annette,Johnston,286.4368475,False
Laura,Jones,251.8256961,False
Brianna,Parks,105.6688269,False
Mario,Henderson,289.3215948,False
Rachel,Garcia,18.33863307,False
Taylor,Evans,152.0813643,False
Denise,Olson,263.8594197,False
Jenna,Odom,54.33763494,False
Jennifer,Parker,114.3051417,False
Melissa,Haynes,249.4110446,False
Dr.,Terry,135.282602,False
Daniel,Mitchell,273.1661217,False
Steven,Williams,89.40717196,False
Nicholas,White,234.4239386,False
Robert,Le,143.3576073,False
William,Daniels,2.75363996,False
Anthony,Hoffman,205.8937171,False
Jessica,Smith,140.7997908,False
Charles,Martinez,53.45634467,False
Michael,Harrison,264.9058228,False
Cynthia,Oconnor,134.0974441,False
Wesley,Williams,210.5488131,False
Keith,Wheeler,64.57752578,False
Anna,Lopez,299.1499426,False
Megan,Montoya,77.73528252,False
Alice,Wallace,258.1149996,False
David,Barry,293.064933,False
Crystal,Anderson,85.67769938,False
Charles,Walters,136.3273754,False
Amy,Hall,165.7815497,False
Daniel,Allison,202.9205718,False
Monica,Rogers,115.6097562,False
Lisa,Brennan,244.6907291,False
Hector,Adams,258.2983392,False
Samantha,George,177.6586379,False
Peter,Sanders,248.5678166,False
Yvonne,Coleman,299.9854723,False
Charles,Miller,37.89348077,False
Mathew,Harmon,5.477643314,False
Heather,Collins,18.93872049,False
Anne,Mccullough,38.48691116,False
Terry,Moore,251.9873677,False
James,Rogers,39.25426014,False
Stephen,Brown,166.4123,False
Mark,Morales,205.5803314,False
Kathleen,Tran,248.4498852,False
Michelle,Stone,59.92907123,False
Catherine,Scott,261.6205656,False
Robert,Dyer,159.3357394,False
Bryan,Martinez,292.4598723,False
Danielle,Miller,5.840759287,False
Natalie,Gentry,115.4240965,False
Mark,Martinez,274.8417111,False
Margaret,Baird,178.1376538,False
Jacqueline,Conway,161.0544466,False
Jennifer,Miller,167.65138,False
Stephanie,Salinas,180.173276,False
Jesse,Duarte,23.19171407,False
Tammy,Williams,24.00839556,False
Jay,Lynch,43.56506347,False
Adam,Thompson,87.5002892,False
Chad,Clark,291.2850477,False
Maxwell,Cole,138.5224022,False
Tony,Lester,220.7106572,False
Bethany,Williamson,115.9862024,False
Javier,Moss,41.3098503,False
Ronald,Owens,216.8781531,False
Jennifer,Lewis,61.69501363,False
Jennifer,Goodwin,6.772621519,False
Joseph,Wright,155.2606241,False
Erik,Delgado,273.221997,False
Paul,Reid,63.28549542,False
Thomas,Bryant,146.4967831,False
Marvin,Wood,273.3635523,False
Zachary,Gordon,250.1895915,False
Eric,Becker,97.1295962,False
Jason,Greene,169.1431017,False
